income_year,sex,taxable_status,age_range,taxable_income_range,tax_bracket,tax_bracket_range,individuals_count,salary_wages_count,salary_wages_amount,total_income_count,total_income_amount,car_expenses_count,car_expenses_amount,travel_expenses_count,travel_expenses_amount,uniform_expenses_count,uniform_expenses_amount,education_expenses_count,education_expenses_amount,other_work_expenses_count,other_work_expenses_amount,donations_count,donations_amount,tax_affairs_count,tax_affairs_amount,ato_interest_count,ato_interest_amount,litigation_count,litigation_amount,other_tax_affairs_count,other_tax_affairs_amount,total_deductions_count,total_deductions_amount,capital_gains_count,capital_gains_amount,rent_profit_count,rent_profit_amount,rent_loss_count,rent_loss_amount,net_rent_count,net_rent_amount,business_income_count,business_income_amount,business_expenses_count,business_expenses_amount,net_business_count,net_business_amount,taxable_income_count,taxable_income_amount,net_tax_count,net_tax_amount
2019–20,Female,Taxable,04. 35 - 39,"B00045001. $45,001 to $48,000",3,"$37,001 to $90,000",27213.0,26017.0,1159660779.0,27213.0,1309477408.0,7760.0,11096135.0,2328.0,1560473.0,15502.0,3970420.0,1584.0,2567220.0,19393.0,15902556.0,9403.0,2460641.0,,,214.0,168575.0,42.0,6104.0,11732.0,2258463.0,24054.0,43887469.0,696.0,4487670.0,1159.0,5480257.0,2385.0,-14576443.0,3546.0,-9096186.0,2055.0,103529629.0,1996.0,63314552.0,2136.0,38004511.0,27213.0,1265333327.0,27213.0,165335234.0
2019–20,Female,Taxable,04. 35 - 39,"B00048001. $48,001 to $50,000",3,"$37,001 to $90,000",18270.0,17549.0,832315830.0,18270.0,926814271.0,5346.0,7934168.0,1709.0,1087753.0,10387.0,2691546.0,1080.0,1756840.0,13297.0,11526492.0,6549.0,1766756.0,,,118.0,86820.0,30.0,4572.0,7877.0,1539922.0,16274.0,31066095.0,473.0,2948025.0,780.0,3438298.0,1570.0,-9363064.0,2351.0,-5924766.0,1280.0,55441003.0,1221.0,30992727.0,1319.0,23232046.0,18270.0,895330949.0,18270.0,126105081.0
2019–20,Female,Taxable,04. 35 - 39,"B00050001. $50,001 to $55,000",3,"$37,001 to $90,000",42691.0,41204.0,2112257360.0,42691.0,2316789224.0,13174.0,19541760.0,4171.0,2603366.0,24016.0,6189385.0,2559.0,4097104.0,32277.0,29192064.0,15929.0,4146184.0,,,326.0,224177.0,57.0,40693.0,18831.0,3795352.0,38524.0,77075930.0,1136.0,6243075.0,1902.0,9384471.0,4049.0,-24442783.0,5958.0,-15058312.0,2861.0,133842577.0,2755.0,77836807.0,3001.0,52266128.0,42691.0,2239178141.0,42691.0,350809166.0
2019–20,Female,Taxable,04. 35 - 39,"B00055001. $55,001 to $60,000",3,"$37,001 to $90,000",37690.0,36479.0,2062704480.0,37690.0,2241184161.0,12137.0,18619469.0,4108.0,2545786.0,20415.0,5185123.0,2358.0,4030654.0,29684.0,28911426.0,14836.0,4218569.0,,,344.0,243992.0,43.0,11455.0,16946.0,3477684.0,34563.0,74792775.0,1096.0,7601449.0,1720.0,7519258.0,3758.0,-22379065.0,5482.0,-14859807.0,2427.0,113691873.0,2362.0,65071274.0,2542.0,45962756.0,37690.0,2165961996.0,37690.0,379103082.0
2019–20,Female,Taxable,04. 35 - 39,"B00060001. $60,001 to $66,667",3,"$37,001 to $90,000",43943.0,42559.0,2658176585.0,43943.0,2873329245.0,14571.0,22569856.0,5247.0,3206965.0,22861.0,5706356.0,2946.0,5252620.0,35753.0,37572540.0,17945.0,5392520.0,,,370.0,313003.0,68.0,28764.0,19423.0,4140312.0,40739.0,93397725.0,1543.0,9660009.0,2281.0,10880414.0,4848.0,-28717459.0,7142.0,-17837045.0,2821.0,157431799.0,2734.0,95138659.0,2952.0,59089962.0,43943.0,2779457960.0,43943.0,534057506.0
2019–20,Female,Taxable,04. 35 - 39,"B00066668. $66,668 to $70,000",3,"$37,001 to $90,000",19513.0,18896.0,1278925767.0,19513.0,1378852086.0,6731.0,10779331.0,2516.0,1551345.0,9763.0,2440716.0,1345.0,2691120.0,16405.0,18389115.0,8273.0,2459324.0,,,187.0,135523.0,30.0,5004.0,8829.0,1925263.0,18265.0,45142577.0,702.0,4457407.0,1043.0,4854908.0,2345.0,-14653876.0,3389.0,-9798968.0,1236.0,74812053.0,1178.0,46626632.0,1308.0,26689204.0,19513.0,1333316167.0,19513.0,272377775.0
2019–20,Female,Taxable,04. 35 - 39,"B00070001. $70,001 to $80,000",3,"$37,001 to $90,000",51596.0,49989.0,3700121671.0,51596.0,3986667368.0,17327.0,28235436.0,6857.0,4297645.0,24740.0,6023087.0,3703.0,6898839.0,43988.0,52311007.0,22491.0,6876551.0,,,525.0,418345.0,67.0,31267.0,23169.0,5223022.0,48483.0,124279648.0,1952.0,14591861.0,3138.0,14886065.0,6706.0,-42330249.0,9849.0,-27444184.0,3154.0,187009988.0,3072.0,109044362.0,3357.0,73689497.0,51596.0,3861759182.0,51596.0,836242507.0
2019–20,Female,Taxable,04. 35 - 39,"B00080001. $80,001 to $87,000",3,"$37,001 to $90,000",30777.0,29736.0,2438324674.0,30777.0,2649056123.0,10247.0,17422115.0,4458.0,2826201.0,13997.0,3395393.0,2267.0,4613258.0,26619.0,33965009.0,13892.0,4752140.0,,,350.0,264532.0,46.0,14062.0,13918.0,3341967.0,29109.0,81485880.0,1362.0,11384766.0,1925.0,10062784.0,4379.0,-28776576.0,6310.0,-18713792.0,1937.0,129895664.0,1889.0,77379109.0,2051.0,49603432.0,30777.0,2567207132.0,30777.0,589521151.0
2019–20,Female,Taxable,04. 35 - 39,"B00087001. $87,001 to $90,000",3,"$37,001 to $90,000",13553.0,12802.0,1075886411.0,13553.0,1238500716.0,4240.0,7126718.0,1894.0,1282285.0,5775.0,1379593.0,983.0,1973544.0,11375.0,14700635.0,5898.0,2305940.0,,,187.0,179652.0,17.0,8403.0,5777.0,1430554.0,12591.0,37895002.0,664.0,6635086.0,948.0,4843746.0,1941.0,-12869361.0,2891.0,-8025615.0,828.0,48786856.0,806.0,25858791.0,875.0,21804323.0,13553.0,1200546910.0,13553.0,283589026.0
2019–20,Female,Taxable,04. 35 - 39,"B00090001. $90,001 to $100,000",4,"$90,001 to $180,000",34685.0,33555.0,3118787033.0,34685.0,3392505303.0,11802.0,20145751.0,5467.0,3800755.0,14941.0,3714829.0,2759.0,5699028.0,30625.0,43918248.0,16403.0,6131561.0,,,409.0,700533.0,32.0,9537.0,16386.0,4098384.0,33033.0,103054015.0,1721.0,16078421.0,2437.0,12769580.0,5287.0,-34679174.0,7728.0,-21909594.0,1910.0,134837896.0,1860.0,76203864.0,2055.0,56159393.0,34685.0,3288211701.0,34685.0,814800949.0
2019–20,Female,Taxable,04. 35 - 39,"B00100001. $100,001 to $120,000",4,"$90,001 to $180,000",46002.0,44538.0,4738528739.0,46002.0,5157211656.0,16271.0,28764183.0,8238.0,5925445.0,18680.0,4502739.0,3641.0,8656308.0,41259.0,64246446.0,22598.0,8919280.0,,,598.0,492113.0,61.0,117573.0,22120.0,5855464.0,44132.0,148565489.0,2577.0,27206113.0,3610.0,19061767.0,7381.0,-49193421.0,11006.0,-30131654.0,2487.0,215418446.0,2400.0,121149577.0,2673.0,90860766.0,46002.0,5007977024.0,46002.0,1351172590.0
2019–20,Female,Taxable,04. 35 - 39,"B00120001. $120,001 to $125,333",4,"$90,001 to $180,000",7481.0,7164.0,839731342.0,7481.0,944186424.0,2569.0,5275491.0,1456.0,1141778.0,2616.0,665427.0,595.0,1513399.0,6582.0,10706606.0,3702.0,1738648.0,,,133.0,136960.0,7.0,3926.0,3555.0,1042376.0,7142.0,27123117.0,538.0,6892577.0,642.0,3905818.0,1315.0,-9514237.0,1958.0,-5608419.0,450.0,53293722.0,436.0,30143727.0,483.0,22817642.0,7481.0,916859509.0,7481.0,262185760.0
2019–20,Female,Taxable,04. 35 - 39,"B00125334. $125,334 to $150,000",4,"$90,001 to $180,000",22000.0,20859.0,2672951401.0,22000.0,3084517834.0,7398.0,16725395.0,4307.0,4061095.0,6782.0,1620389.0,1740.0,4658091.0,19118.0,32116556.0,10950.0,5098565.0,,,467.0,459599.0,27.0,8942.0,10416.0,3365229.0,20911.0,85210381.0,1823.0,28747809.0,2085.0,12994135.0,4323.0,-31918260.0,6412.0,-18924125.0,1466.0,163941148.0,1403.0,79599848.0,1568.0,82819797.0,22000.0,2998937656.0,22000.0,890074125.0
2019–20,Female,Taxable,04. 35 - 39,"B00150001. $150,001 to $180,000",4,"$90,001 to $180,000",14056.0,12694.0,1792461622.0,14056.0,2378915680.0,4137.0,11304868.0,2468.0,2903001.0,3496.0,803788.0,966.0,3196866.0,11240.0,19985248.0,6630.0,3824402.0,,,509.0,639962.0,16.0,8086.0,6069.0,2332602.0,13036.0,66848545.0,1507.0,33189020.0,1496.0,10343550.0,2894.0,-24499721.0,4395.0,-14156171.0,1128.0,176922139.0,1081.0,92414296.0,1188.0,82667326.0,14056.0,2311853021.0,14056.0,721508480.0
2019–20,Female,Taxable,04. 35 - 39,"B00180001. $180,001 to $200,000",5,"$180,001 or more",5420.0,4772.0,742162818.0,5420.0,1052957588.0,1460.0,4149752.0,914.0,1142458.0,1189.0,269169.0,344.0,1371817.0,4111.0,8053924.0,2501.0,2183453.0,,,232.0,304619.0,5.0,17816.0,2293.0,1134728.0,4944.0,30273153.0,664.0,18552650.0,671.0,4991110.0,1148.0,-10041794.0,1822.0,-5050684.0,501.0,91208664.0,473.0,45133688.0,530.0,45549402.0,5420.0,1022522957.0,5420.0,332211367.0
2019–20,Female,Taxable,04. 35 - 39,"B00200001. $200,001 to $250,000",5,"$180,001 or more",6139.0,5402.0,980815660.0,6139.0,1396826621.0,1671.0,5059531.0,1074.0,1660251.0,1247.0,280302.0,381.0,1424714.0,4744.0,10718421.0,3052.0,2977029.0,,,267.0,348997.0,1.0,39700.0,2687.0,1361608.0,5713.0,37999842.0,825.0,27505360.0,819.0,6506615.0,1371.0,-12758889.0,2193.0,-6252274.0,723.0,169856199.0,694.0,82893057.0,746.0,86257769.0,6139.0,1358493652.0,6139.0,468504981.0
2019–20,Female,Taxable,04. 35 - 39,"B00250001. $250,001 to $500,000",5,"$180,001 or more",5052.0,4274.0,1024945441.0,5052.0,1681033406.0,1286.0,3977123.0,884.0,1793436.0,991.0,266132.0,291.0,1107240.0,3616.0,10361567.0,2575.0,4468806.0,,,422.0,549427.0,4.0,15551.0,2332.0,1654707.0,4622.0,39780789.0,892.0,47173850.0,731.0,6286844.0,1191.0,-13000624.0,1926.0,-6713780.0,864.0,286891916.0,829.0,132888338.0,878.0,153644864.0,5052.0,1641036631.0,5052.0,625065681.0
2019–20,Female,Taxable,04. 35 - 39,"B00500001. $500,001 to $1,000,000",5,"$180,001 or more",683.0,495.0,148854877.0,683.0,448067539.0,135.0,575002.0,70.0,170299.0,68.0,13968.0,21.0,99471.0,359.0,872829.0,334.0,777067.0,,,106.0,159761.0,1.0,2188.0,290.0,352485.0,616.0,6720047.0,191.0,25116717.0,107.0,1390611.0,177.0,-3120600.0,284.0,-1729989.0,137.0,103297590.0,133.0,43020888.0,138.0,59838842.0,683.0,441347490.0,683.0,184960850.0
2019–20,Female,Taxable,04. 35 - 39,"Y01000001. $1,000,001 or more",5,"$180,001 or more",142.0,89.0,31553794.0,142.0,288188700.0,21.0,82772.0,8.0,43189.0,6.0,699.0,0.0,0.0,57.0,82826.0,48.0,1030179.0,,,20.0,61454.0,0.0,0.0,57.0,187852.0,116.0,4398663.0,76.0,107694825.0,19.0,219450.0,30.0,-612466.0,49.0,-393016.0,13.0,113420384.0,15.0,103644383.0,15.0,9455946.0,142.0,283790036.0,142.0,128131359.0
2019–20,Female,Taxable,05. 40 - 44,"A00006000. $6,000 or less",1,"$18,200 or less",1427.0,95.0,389152.0,1425.0,5387779.0,5.0,6167.0,7.0,8758.0,6.0,1102.0,1.0,4140.0,28.0,15466.0,106.0,96276.0,,,19.0,18290.0,1.0,165.0,630.0,264527.0,749.0,978960.0,103.0,228462.0,1138.0,4436811.0,26.0,-82689.0,1164.0,4354122.0,26.0,215655.0,19.0,126041.0,27.0,73889.0,1426.0,3905051.0,1427.0,1257139.0
2019–20,Female,Taxable,05. 40 - 44,"B00006001. $6,001 to $10,000",1,"$18,200 or less",617.0,46.0,581794.0,617.0,5451975.0,1.0,3400.0,1.0,2182.0,5.0,1908.0,2.0,4488.0,13.0,11073.0,67.0,45754.0,,,17.0,9542.0,0.0,0.0,276.0,130363.0,340.0,364156.0,36.0,355672.0,540.0,4401509.0,14.0,-349431.0,555.0,4052078.0,9.0,54125.0,7.0,23055.0,9.0,27443.0,617.0,4794472.0,617.0,1496819.0
2019–20,Female,Taxable,05. 40 - 44,"B00010001. $10,001 to $18,200",1,"$18,200 or less",632.0,98.0,1504162.0,632.0,9326375.0,8.0,8817.0,8.0,5363.0,21.0,4168.0,3.0,2356.0,42.0,86124.0,67.0,68087.0,,,12.0,5511.0,1.0,330.0,285.0,128481.0,368.0,518570.0,49.0,323440.0,494.0,6550045.0,35.0,-332316.0,529.0,6217729.0,14.0,211438.0,12.0,72091.0,14.0,97369.0,632.0,8648904.0,632.0,2470422.0
2019–20,Female,Taxable,05. 40 - 44,"B00018201. $18,201 to $25,000",2,"$18,201 to $37,000",16856.0,13932.0,294726459.0,16856.0,413338661.0,2621.0,3634569.0,659.0,476195.0,6638.0,1511669.0,542.0,935557.0,8063.0,4907926.0,3938.0,986420.0,,,115.0,99311.0,21.0,6005.0,5530.0,1274887.0,12359.0,17013589.0,586.0,2813540.0,1157.0,9578668.0,1512.0,-9456977.0,2671.0,121691.0,2776.0,107283358.0,2648.0,68650824.0,2817.0,34797215.0,16856.0,395153173.0,16856.0,7093199.0
2019–20,Female,Taxable,05. 40 - 44,"B00025001. $25,001 to $30,000",2,"$18,201 to $37,000",29872.0,25850.0,643943560.0,29872.0,860107169.0,5698.0,8182558.0,1439.0,1004666.0,13749.0,3222845.0,1152.0,1821985.0,16102.0,10235758.0,7985.0,2094497.0,,,254.0,289417.0,32.0,6933.0,10780.0,2283386.0,23425.0,35206117.0,880.0,5328395.0,1671.0,11506043.0,2457.0,-14203524.0,4138.0,-2697481.0,4240.0,172989459.0,4058.0,108006170.0,4330.0,62331366.0,29872.0,823511346.0,29872.0,41409856.0
2019–20,Female,Taxable,05. 40 - 44,"B00030001. $30,001 to $37,000",2,"$18,201 to $37,000",50687.0,45728.0,1392985401.0,50687.0,1778483070.0,11302.0,16094005.0,2913.0,2018599.0,25597.0,6256797.0,2040.0,3345992.0,30153.0,20813133.0,15164.0,3888801.0,,,433.0,401355.0,57.0,9070.0,20021.0,4196845.0,41609.0,67795879.0,1490.0,7635722.0,2671.0,17299505.0,4173.0,-23539405.0,6851.0,-6239900.0,5708.0,259498678.0,5536.0,160588381.0,5877.0,93668655.0,50687.0,1708647577.0,50687.0,132095249.0
2019–20,Female,Taxable,05. 40 - 44,"B00037001. $37,001 to $41,000",3,"$37,001 to $90,000",31617.0,29147.0,1049509986.0,31617.0,1280339397.0,7699.0,11061489.0,2102.0,1616645.0,17009.0,4274905.0,1403.0,2152627.0,20286.0,14806768.0,10181.0,2738365.0,,,259.0,264141.0,32.0,10531.0,13095.0,2741996.0,26883.0,46967809.0,954.0,5692783.0,1598.0,9514552.0,2668.0,-15643846.0,4270.0,-6129294.0,3096.0,141479922.0,2989.0,83130776.0,3181.0,55295864.0,31617.0,1232612663.0,31617.0,121232275.0
2019–20,Female,Taxable,05. 40 - 44,"B00041001. $41,001 to $45,000",3,"$37,001 to $90,000",31898.0,30057.0,1224482235.0,31898.0,1423368597.0,8366.0,11802339.0,2283.0,1598106.0,17966.0,4625348.0,1443.0,2169072.0,21544.0,16680520.0,11198.0,3147635.0,,,258.0,230035.0,39.0,14949.0,13868.0,2876258.0,27737.0,50124902.0,926.0,4908302.0,1567.0,8824232.0,2756.0,-15306225.0,4331.0,-6481993.0,2702.0,116380900.0,2631.0,67322318.0,2800.0,45871076.0,31898.0,1371922279.0,31898.0,160172081.0
2019–20,Female,Taxable,05. 40 - 44,"B00045001. $45,001 to $48,000",3,"$37,001 to $90,000",23957.0,22648.0,1009539442.0,23957.0,1153762664.0,6581.0,9503573.0,1765.0,1185979.0,13662.0,3466463.0,1217.0,1824297.0,16700.0,13621579.0,8539.0,2149341.0,,,181.0,226922.0,33.0,4381.0,10795.0,2238486.0,21135.0,39370890.0,691.0,4446142.0,1201.0,6976500.0,2135.0,-11550419.0,3342.0,-4573919.0,1854.0,97664217.0,1795.0,59194081.0,1901.0,36368981.0,23957.0,1113894771.0,23957.0,145422664.0
2019–20,Female,Taxable,05. 40 - 44,"B00048001. $48,001 to $50,000",3,"$37,001 to $90,000",15648.0,14886.0,706416740.0,15648.0,793421294.0,4523.0,6485719.0,1240.0,736776.0,8968.0,2290424.0,778.0,1210855.0,11192.0,9372957.0,5629.0,1428415.0,,,129.0,113679.0,16.0,2434.0,7164.0,1471832.0,13899.0,26163171.0,437.0,2495999.0,794.0,4502594.0,1425.0,-8254622.0,2220.0,-3752028.0,1135.0,63062116.0,1094.0,39636488.0,1178.0,22327102.0,15648.0,766955787.0,15648.0,108168256.0
2019–20,Female,Taxable,05. 40 - 44,"B00050001. $50,001 to $55,000",3,"$37,001 to $90,000",37046.0,35413.0,1811194739.0,37046.0,2011912718.0,11100.0,16228128.0,3143.0,2051391.0,21256.0,5430550.0,1912.0,2925649.0,27443.0,24157442.0,14244.0,3977000.0,,,316.0,261043.0,44.0,11162.0,17052.0,3542971.0,33360.0,67468987.0,1192.0,7075741.0,1978.0,10901277.0,3374.0,-19267536.0,5355.0,-8366259.0,2611.0,149523475.0,2551.0,93028086.0,2728.0,53524840.0,37046.0,1943236104.0,37046.0,304192735.0
2019–20,Female,Taxable,05. 40 - 44,"B00055001. $55,001 to $60,000",3,"$37,001 to $90,000",32858.0,31503.0,1773422834.0,32858.0,1953630301.0,10590.0,15907954.0,3144.0,2020275.0,18211.0,4589682.0,1714.0,2807629.0,25352.0,24197480.0,13125.0,3898813.0,,,313.0,231294.0,39.0,7177.0,15261.0,3281661.0,30015.0,65772603.0,1066.0,7439566.0,1866.0,10479423.0,3277.0,-19667570.0,5147.0,-9188147.0,2218.0,120111353.0,2184.0,69581346.0,2324.0,47877555.0,32858.0,1887535679.0,32858.0,330261262.0
2019–20,Female,Taxable,05. 40 - 44,"B00060001. $60,001 to $66,667",3,"$37,001 to $90,000",37899.0,36304.0,2261288260.0,37899.0,2481180859.0,12358.0,19383775.0,3938.0,2563516.0,19914.0,4933653.0,2103.0,3402277.0,30087.0,31627723.0,15814.0,4731806.0,,,375.0,343007.0,36.0,5667.0,17585.0,4008951.0,34910.0,83288308.0,1439.0,11984513.0,2347.0,13710972.0,4296.0,-26891231.0,6656.0,-13180259.0,2483.0,142624483.0,2429.0,83898042.0,2624.0,55553223.0,37899.0,2397192135.0,37899.0,460760006.0
2019–20,Female,Taxable,05. 40 - 44,"B00066668. $66,668 to $70,000",3,"$37,001 to $90,000",16954.0,16273.0,1095991730.0,16954.0,1198579859.0,5667.0,9064282.0,1897.0,1272787.0,8547.0,2108966.0,1028.0,1898581.0,13897.0,15439723.0,7357.0,2302880.0,,,173.0,134738.0,10.0,1772.0,7704.0,1792043.0,15826.0,40037369.0,675.0,4543024.0,1102.0,5646026.0,2017.0,-12314026.0,3125.0,-6668000.0,1099.0,57780331.0,1054.0,32627881.0,1156.0,23757047.0,16954.0,1158330480.0,16954.0,236544911.0
2019–20,Female,Taxable,05. 40 - 44,"B00070001. $70,001 to $80,000",3,"$37,001 to $90,000",45162.0,43380.0,3195675063.0,45162.0,3498840715.0,15189.0,24899655.0,5545.0,3647333.0,21660.0,5217559.0,2851.0,5226163.0,37839.0,45137384.0,20337.0,6988702.0,,,508.0,509583.0,50.0,63587.0,21007.0,5053180.0,42348.0,115790471.0,1979.0,15917419.0,3204.0,18693523.0,5868.0,-36980579.0,9087.0,-18287056.0,2851.0,175603868.0,2772.0,98742345.0,3027.0,72631735.0,45162.0,3382145988.0,45162.0,732542666.0
2019–20,Female,Taxable,05. 40 - 44,"B00080001. $80,001 to $87,000",3,"$37,001 to $90,000",27516.0,26360.0,2152103667.0,27516.0,2372724928.0,9209.0,15187107.0,3524.0,2190375.0,12457.0,2992451.0,1736.0,3160092.0,23376.0,30270888.0,12650.0,4841858.0,,,406.0,418229.0,33.0,26891.0,12857.0,3173247.0,25915.0,76455342.0,1337.0,12280822.0,2100.0,12177772.0,3950.0,-26754654.0,6059.0,-14576882.0,1688.0,110810435.0,1646.0,62465358.0,1779.0,44971376.0,27516.0,2295828610.0,27516.0,527601195.0
2019–20,Female,Taxable,05. 40 - 44,"B00087001. $87,001 to $90,000",3,"$37,001 to $90,000",12099.0,11325.0,950993296.0,12099.0,1107966261.0,3881.0,6756323.0,1560.0,1086988.0,5170.0,1225811.0,700.0,1415935.0,9977.0,13125602.0,5425.0,2034177.0,,,219.0,170988.0,7.0,1491.0,5404.0,1399455.0,11252.0,36194652.0,639.0,6976980.0,943.0,5627087.0,1840.0,-12901763.0,2786.0,-7274676.0,702.0,62788947.0,680.0,43038619.0,743.0,18739894.0,12099.0,1071667117.0,12099.0,253268942.0
2019–20,Female,Taxable,05. 40 - 44,"B00090001. $90,001 to $100,000",4,"$90,001 to $180,000",32425.0,31060.0,2874523904.0,32425.0,3179648947.0,11274.0,19238688.0,4802.0,3168357.0,14205.0,3434957.0,2115.0,4546554.0,28145.0,41864835.0,15392.0,6409763.0,,,455.0,413943.0,33.0,117342.0,16014.0,4336606.0,30834.0,103531233.0,1853.0,17843721.0,2552.0,15572137.0,5044.0,-34308111.0,7604.0,-18735974.0,1765.0,130141433.0,1749.0,71527455.0,1896.0,54772845.0,32425.0,3074269455.0,32425.0,761394624.0
2019–20,Female,Taxable,05. 40 - 44,"B00100001. $100,001 to $120,000",4,"$90,001 to $180,000",44531.0,42830.0,4534676320.0,44531.0,5003764857.0,16074.0,28796455.0,7324.0,5350627.0,18348.0,4422278.0,3053.0,6625131.0,39527.0,62819187.0,22394.0,9475495.0,,,657.0,606316.0,43.0,17596.0,22407.0,6407971.0,42749.0,153063549.0,2703.0,31744592.0,4090.0,25348085.0,6980.0,-47732493.0,11088.0,-22384408.0,2415.0,223918875.0,2371.0,126306735.0,2630.0,93902021.0,44531.0,4850176934.0,44531.0,1308960503.0
2019–20,Female,Taxable,05. 40 - 44,"B00120001. $120,001 to $125,333",4,"$90,001 to $180,000",7380.0,6988.0,820113944.0,7380.0,933668208.0,2654.0,5122121.0,1312.0,1094090.0,2540.0,624406.0,531.0,1323841.0,6407.0,10355098.0,3786.0,1900178.0,,,128.0,114147.0,7.0,1768.0,3580.0,1155764.0,7041.0,28708372.0,553.0,6495256.0,764.0,5029270.0,1318.0,-10120262.0,2083.0,-5090992.0,455.0,59778005.0,445.0,35307606.0,486.0,24062275.0,7380.0,904666535.0,7380.0,258714169.0
2019–20,Female,Taxable,05. 40 - 44,"B00125334. $125,334 to $150,000",4,"$90,001 to $180,000",22318.0,20910.0,2662535600.0,22318.0,3137296123.0,7693.0,17985570.0,3936.0,3513482.0,6665.0,1585831.0,1447.0,3647801.0,19027.0,31528226.0,11351.0,6626792.0,,,518.0,559722.0,21.0,45753.0,10870.0,3818025.0,21260.0,94515374.0,1992.0,32441670.0,2474.0,17071775.0,4242.0,-33583220.0,6722.0,-16511445.0,1518.0,195697377.0,1490.0,101871365.0,1625.0,91153843.0,22318.0,3042249718.0,22318.0,902835300.0
2019–20,Female,Taxable,05. 40 - 44,"B00150001. $150,001 to $180,000",4,"$90,001 to $180,000",15512.0,13755.0,1929341929.0,15512.0,2638048119.0,4591.0,12289769.0,2483.0,2554931.0,3565.0,806029.0,863.0,2710394.0,12023.0,20366269.0,7622.0,4863278.0,,,569.0,618817.0,5.0,773.0,6876.0,2979002.0,14404.0,80663240.0,1818.0,45579467.0,1963.0,17444074.0,3204.0,-29066664.0,5171.0,-11622590.0,1229.0,173964770.0,1183.0,80785843.0,1289.0,91023663.0,15512.0,2556115079.0,15512.0,797768000.0
2019–20,Female,Taxable,05. 40 - 44,"B00180001. $180,001 to $200,000",5,"$180,001 or more",6383.0,5536.0,850610139.0,6383.0,1244993106.0,1644.0,4893844.0,917.0,1051665.0,1200.0,254263.0,295.0,1130414.0,4724.0,8484784.0,3088.0,2474894.0,,,284.0,321377.0,5.0,8282.0,2752.0,1558785.0,5893.0,39160416.0,840.0,22743146.0,874.0,7377939.0,1388.0,-13743013.0,2264.0,-6365074.0,580.0,99175653.0,549.0,49961744.0,609.0,48449413.0,6383.0,1205390524.0,6383.0,391971859.0
2019–20,Female,Taxable,05. 40 - 44,"B00200001. $200,001 to $250,000",5,"$180,001 or more",7945.0,6880.0,1250341042.0,7945.0,1812165072.0,2209.0,6926497.0,1319.0,1887726.0,1317.0,301537.0,402.0,1357285.0,5969.0,12884838.0,4155.0,5015587.0,,,445.0,904019.0,4.0,1190.0,3616.0,2086834.0,7409.0,54835340.0,1183.0,40086084.0,1127.0,10151763.0,1820.0,-18631072.0,2951.0,-8479309.0,810.0,192111863.0,777.0,98420238.0,843.0,92465517.0,7945.0,1756821028.0,7945.0,606206370.0
2019–20,Female,Taxable,05. 40 - 44,"B00250001. $250,001 to $500,000",5,"$180,001 or more",8000.0,6646.0,1655382159.0,8000.0,2702085777.0,2038.0,6299967.0,1295.0,2435930.0,1241.0,313834.0,368.0,1706580.0,5624.0,16935645.0,4181.0,6135446.0,,,676.0,853263.0,7.0,29298.0,3685.0,3037096.0,7452.0,71423906.0,1471.0,79437042.0,1222.0,12553380.0,1941.0,-25369170.0,3170.0,-12815790.0,1258.0,438275919.0,1211.0,212344440.0,1274.0,223746742.0,8000.0,2630491283.0,8000.0,1006469995.0
2019–20,Female,Taxable,05. 40 - 44,"B00500001. $500,001 to $1,000,000",5,"$180,001 or more",1303.0,941.0,335408340.0,1303.0,869459910.0,216.0,741485.0,125.0,289820.0,114.0,27796.0,38.0,192956.0,711.0,2032888.0,645.0,1324086.0,,,192.0,320100.0,2.0,37629.0,584.0,844794.0,1181.0,15096735.0,355.0,52262493.0,237.0,2711345.0,322.0,-6108959.0,561.0,-3397614.0,273.0,189979564.0,261.0,75530864.0,274.0,113348629.0,1303.0,854196121.0,1303.0,361541717.0
2019–20,Female,Taxable,05. 40 - 44,"Y01000001. $1,000,001 or more",5,"$180,001 or more",341.0,213.0,111862829.0,341.0,820264497.0,46.0,182242.0,18.0,33642.0,21.0,5058.0,3.0,16339.0,143.0,528879.0,156.0,4598840.0,,,55.0,148796.0,0.0,0.0,145.0,524444.0,306.0,9641628.0,147.0,364796326.0,68.0,1091632.0,67.0,-1808642.0,135.0,-717010.0,34.0,83089530.0,33.0,60499679.0,38.0,22384137.0,341.0,810570905.0,341.0,367216968.0
2019–20,Female,Taxable,06. 45 - 49,"A00006000. $6,000 or less",1,"$18,200 or less",1396.0,54.0,255446.0,1394.0,5570299.0,0.0,0.0,3.0,2838.0,5.0,769.0,0.0,0.0,12.0,6664.0,94.0,64652.0,,,10.0,17160.0,1.0,550.0,658.0,293734.0,754.0,1025431.0,92.0,227222.0,1179.0,4845645.0,22.0,-135739.0,1201.0,4709906.0,21.0,319776.0,17.0,207284.0,22.0,-40743.0,1395.0,3970608.0,1396.0,1276329.0
2019–20,Female,Taxable,06. 45 - 49,"B00006001. $6,001 to $10,000",1,"$18,200 or less",627.0,28.0,241261.0,627.0,5537333.0,1.0,1980.0,3.0,1625.0,5.0,782.0,3.0,2403.0,16.0,16051.0,46.0,51016.0,,,4.0,5146.0,0.0,0.0,311.0,170355.0,359.0,397694.0,26.0,167103.0,571.0,4831700.0,6.0,-33305.0,577.0,4798395.0,6.0,35969.0,4.0,37886.0,7.0,-116851.0,627.0,4967365.0,627.0,1583854.0
