income_year,normalized_income_range,income_range_display,sex,taxable_status,age_range_display,individuals_count,total_income_amount,net_tax_amount
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,40 - 44,86232.0,6665309819.02076,1267908421.74495
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,45 - 49,91339.0,7052585918.821932,1340784451.5904727
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,50 - 54,90449.0,6976311033.532007,1322996913.6448407
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,55 - 59,79252.0,6120297975.807565,1129616271.7069817
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,60 - 64,48955.0,3786619318.5275397,700021001.1276494
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,65 - 69,20635.0,1600597944.7378383,287056933.4397074
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,70 - 74,7076.0,553658807.9469204,96162246.67112857
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,75 and over,12537.0,954687436.1656971,159138044.0483319
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Female,Taxable,Under 18,141.0,10795883.451977868,2229538.3957175543
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,18 - 24,10.0,717970.5830837755,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,25 - 29,41.0,3129248.5397214266,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,30 - 34,43.0,3293013.194692636,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,35 - 39,34.0,2683297.452494319,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,40 - 44,38.0,2848898.2423009677,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,45 - 49,30.0,2455880.8801794406,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,50 - 54,39.0,3268151.200573361,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,55 - 59,567.0,43095960.09120948,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,60 - 64,72.0,5918551.871704597,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,65 - 69,32.0,3086491.738185657,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,70 - 74,15.0,1199313.523762588,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Non Taxable,75 and over,59.0,4859940.055943072,0.0
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,18 - 24,74161.0,5627778454.568454,1029598403.6724954
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,25 - 29,141734.0,11060914343.742048,2062887242.6192827
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,30 - 34,135745.0,10746034050.401512,2025134705.8671637
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,35 - 39,107712.0,8568843800.391155,1625107597.6199927
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,40 - 44,98706.0,7861268622.131941,1494865805.5267785
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,45 - 49,93950.0,7474137178.829178,1421227113.7454453
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,50 - 54,90822.0,7224160541.424551,1371308869.8739274
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,55 - 59,82925.0,6590144879.0065,1215800061.8721163
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,60 - 64,61869.0,4888427341.817073,890147890.031041
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,65 - 69,32019.0,2518060147.4877934,428239441.12644386
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,70 - 74,11965.0,946531630.7395036,146894697.83602226
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,75 and over,14383.0,1089759276.983866,162865728.8416088
2015–16,"$60,001 to $80,000","$60,001 to $80,000",Male,Taxable,Under 18,237.0,17534811.497774117,3576680.0493856063
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,18 - 24,6.0,575563.7924038991,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,25 - 29,13.0,1102874.464941578,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,30 - 34,15.0,1329609.8808480958,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,35 - 39,11.0,930213.8259898806,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,40 - 44,10.0,936909.7713848447,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,45 - 49,12.0,1091789.899650968,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,50 - 54,7.0,818821.1778145448,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,55 - 59,374.0,33550332.762522947,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,60 - 64,32.0,2883163.2414185815,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,65 - 69,6.0,613367.946441116,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,70 - 74,2.0,188849.8906722246,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Non Taxable,75 and over,22.0,1805863.7437180714,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,18 - 24,22289.0,1972307420.6892743,420111370.56337
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,25 - 29,79879.0,7193765671.958427,1531502715.4934528
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,30 - 34,75878.0,6893036873.303129,1471780408.5787802
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,35 - 39,61178.0,5563965048.646208,1189112751.7852845
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,40 - 44,62826.0,5715043485.652947,1220461307.436466
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,45 - 49,65824.0,5991130577.792435,1277933760.4241915
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,50 - 54,63815.0,5809705224.789049,1235389001.816509
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,55 - 59,55077.0,5025636699.750165,1041726687.4511548
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,60 - 64,32460.0,2977446722.0244527,618731546.9788858
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,65 - 69,13291.0,1227976058.6391296,250092301.05659863
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,70 - 74,4648.0,436909835.7786654,86429968.45203708
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,75 and over,8191.0,741251133.1395224,145169309.49777985
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Female,Taxable,Under 18,126.0,11441472.018728321,2553083.6928519816
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,18 - 24,5.0,447229.6609972867,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,25 - 29,26.0,2265191.4934717733,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,30 - 34,41.0,3621745.1859206418,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,35 - 39,34.0,2975023.185797968,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,40 - 44,22.0,1941202.1269441254,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,45 - 49,27.0,2536148.538491589,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,50 - 54,32.0,3091862.279430941,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,55 - 59,381.0,34270521.19998812,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,60 - 64,44.0,4179448.9046907146,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,65 - 69,19.0,1730839.5000137626,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,70 - 74,9.0,877798.1173310039,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Non Taxable,75 and over,19.0,3304845.0589071596,0.0
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,18 - 24,38571.0,3505293493.3239536,727326279.9953578
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,25 - 29,100044.0,9175892000.39362,1920790850.1962242
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,30 - 34,109641.0,10127214210.176754,2131184717.3373933
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,35 - 39,91576.0,8478500858.356229,1789064655.5610561
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,40 - 44,85308.0,7895775800.2710085,1667991095.2446756
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,45 - 49,80693.0,7473588013.966639,1577696596.1742501
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,50 - 54,77382.0,7166930980.941183,1509941841.8433733
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,55 - 59,69257.0,6411905527.7555895,1317891816.3768878
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,60 - 64,47089.0,4361753326.106231,893158359.2957182
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,65 - 69,22046.0,2052916030.413767,402647524.93246233
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,70 - 74,7901.0,747209688.2259594,138227368.1245614
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,75 and over,8742.0,794655697.1337487,146781216.85614693
2015–16,"$80,001 to $100,000","$80,001 to $100,000",Male,Taxable,Under 18,133.0,12079529.794611197,2693736.5193715277
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Non Taxable,40 - 44,0.0,56469.94789642647,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Non Taxable,45 - 49,0.0,56078.199460254706,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Non Taxable,70 - 74,0.0,28936.599208434985,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,18 - 24,16.0,60524988.36356309,28109995.196120635
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,25 - 29,11.0,23704228.45296918,10906341.890100908
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,30 - 34,52.0,180220792.50352615,84923083.48747602
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,35 - 39,128.0,370921823.38896996,169041062.68564537
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,40 - 44,310.0,790597117.0615336,367918942.7004911
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,45 - 49,514.0,1170578857.6251626,538246549.4799271
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,50 - 54,470.0,1554764740.916873,713716977.9733189
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,55 - 59,393.0,1148825316.7416,519330814.945508
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,60 - 64,312.0,1034760431.8070263,480548073.4914541
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,65 - 69,268.0,854901233.9796723,395379755.64009506
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,70 - 74,208.0,618966230.9176605,276223768.88829136
2016–17,"$1,000,001 or more","$1,000,001 or more",Female,Taxable,75 and over,365.0,1002796848.7583834,445565896.3396869
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,30 - 34,0.0,22544.305537765125,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,40 - 44,0.0,89927.70866649892,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,45 - 49,1.0,2345658.2163425107,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,50 - 54,0.0,106580.01784875884,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,55 - 59,0.0,23519.099001941602,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,60 - 64,1.0,2840588.298849971,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,65 - 69,0.0,29332.684343162153,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Non Taxable,75 and over,1.0,6025639.911390257,0.0
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,18 - 24,27.0,69968011.69547796,24773392.895261418
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,25 - 29,58.0,157363502.57887152,72963544.64660059
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,30 - 34,132.0,275680011.9717574,126328467.76307908
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,35 - 39,475.0,1110541530.1900775,509228534.3441658
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,40 - 44,1165.0,2568740383.1871552,1165321012.3471627
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,45 - 49,1925.0,4754474100.797924,2166613328.506656
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,50 - 54,2025.0,5058546362.461136,2303568861.96216
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,55 - 59,1626.0,4515889358.9082,2032399615.7948546
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,60 - 64,1098.0,3324086320.8353834,1491240360.7249687
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,65 - 69,667.0,2461665795.5566826,1086149438.7802775
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,70 - 74,454.0,1701425111.4525115,774054090.5451194
2016–17,"$1,000,001 or more","$1,000,001 or more",Male,Taxable,75 and over,525.0,1825535257.4328659,751900763.9598283
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,18 - 24,138860.0,2451231494.5331373,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,25 - 29,60538.0,1084146175.0144873,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,30 - 34,59809.0,1080170700.7038054,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,35 - 39,50617.0,920269208.9300357,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,40 - 44,43481.0,799209545.739509,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,45 - 49,40581.0,753576935.1330161,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,50 - 54,37491.0,701062611.32411,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,55 - 59,38877.0,728083191.851097,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,60 - 64,44413.0,830237956.529926,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,65 - 69,37784.0,698081339.9402084,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,70 - 74,26713.0,492138691.92698693,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,75 and over,29638.0,551414697.3027929,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Non Taxable,Under 18,14084.0,223311678.14761245,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,18 - 24,4589.0,78906487.58716044,9903024.88518858
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,25 - 29,5371.0,94281332.67370167,11646703.443571992
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,30 - 34,1641.0,29003429.857875373,4371256.893560088
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,35 - 39,529.0,9637782.837422384,2314478.8077121065
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,40 - 44,658.0,12118339.44575662,2929951.469052578
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,45 - 49,671.0,12378857.571778854,3032789.7656387514
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,50 - 54,672.0,14012378.789353581,2966201.633408884
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,55 - 59,634.0,12155939.49105002,2847166.8890996594
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,60 - 64,583.0,11897475.853966381,2428223.907752171
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,65 - 69,370.0,8137216.504362041,1649092.9217026255
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,70 - 74,234.0,5081199.721992227,1037518.5822126337
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,75 and over,166.0,2932857.141772859,797822.8920739612
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Female,Taxable,Under 18,117.0,1884975.7378048198,222175.14467830482
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,18 - 24,125519.0,2232473033.3322372,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,25 - 29,50711.0,916132234.2584689,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,30 - 34,35160.0,644185560.2414516,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,35 - 39,27014.0,500423432.03784746,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,40 - 44,23925.0,448337225.0979049,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,45 - 49,24296.0,461412667.7382349,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,50 - 54,24441.0,466305987.43214875,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,55 - 59,26427.0,505916382.1055567,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,60 - 64,35611.0,683233349.576096,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,65 - 69,38308.0,720475753.6591649,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,70 - 74,28856.0,545159874.3632251,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,75 and over,31793.0,602704117.8039806,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Non Taxable,Under 18,15206.0,252234861.29804364,0.0
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,18 - 24,4229.0,73522767.07746793,9723048.584585078
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,25 - 29,4950.0,88043544.15877545,11242521.912539465
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,30 - 34,1731.0,31301228.794093914,4926950.568201137
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,35 - 39,736.0,13349048.814919388,3227147.512200694
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,40 - 44,844.0,15389281.555230523,3816220.655137455
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,45 - 49,866.0,16199197.348523038,3918755.2273920653
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,50 - 54,769.0,14582449.50317536,3389250.436318774
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,55 - 59,842.0,17994408.60955732,3595451.034795425
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,60 - 64,741.0,14708169.41699149,2918860.482805571
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,65 - 69,457.0,9419245.157212531,1940466.766127406
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,70 - 74,259.0,6406055.068536907,1128546.9498870703
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,75 and over,199.0,3358794.3955335217,900115.6720754093
2016–17,"$10,001 to $20,000","$10,001 to $20,000",Male,Taxable,Under 18,171.0,2882273.564379872,322270.7385922522
2016–17,"$100,001 to $150,000","$100,001 to $150,000",Female,Non Taxable,18 - 24,6.0,828483.1854531299,0.0
